0.423574,0.0904316
0.511034,1.08088
0.558931,2.04625
0.566961,3.01511
0.568923,4.0029
0.56904,4.99954
0.567314,5.99457
0.559468,6.97736
0.537455,7.94164
0.47611,8.91083
1.33758,0.550595
1.4116,1.53892
1.4355,2.51955
1.43964,3.50543
1.4405,4.50035
1.44025,5.49588
1.43798,6.48066
1.42887,7.45055
1.38889,8.43811
1.3739,9.44654
2.20377,0.11481
2.24919,1.08723
2.2916,2.05828
2.30114,3.02164
2.30297,4.00455
2.30534,4.9992
2.30274,5.99134
2.29979,6.96804
2.28403,7.93281
2.23705,8.91024
3.09949,0.618258
3.12945,1.58068
3.14427,2.53596
3.1485,3.51037
3.15259,4.49977
3.15253,5.49598
3.14835,6.47349
3.1431,7.42676
3.12426,8.37685
3.08674,9.32761
4.01763,0.200097
4.02859,1.13545
4.03484,2.076
4.04363,3.03405
4.05272,4.02629
4.05228,4.99861
4.05274,5.96905
4.04411,6.95251
4.03479,7.90774
4.02595,8.86415
4.97405,0.635848
4.96539,1.59225
4.96568,2.54182
4.98387,3.48897
4.99143,4.47501
4.99137,5.52123
4.98366,6.49634
4.96844,7.422
4.97149,8.36444
4.98237,9.2999
5.91326,0.172388
5.87578,1.12332
5.85796,2.07881
5.86599,3.10845
5.92114,4.00958
5.87758,4.99727
5.92185,5.98649
5.86751,6.88223
5.87143,7.91376
5.90054,8.88157
6.76297,0.589824
6.7166,1.5685
6.71015,2.54423
6.74705,3.52992
6.747,4.49541
6.74706,5.50168
6.74849,6.45921
6.71825,7.43034
6.75142,8.41163
6.79625,9.38514
7.62611,0.0535172
7.61118,1.06337
7.57265,2.07181
7.57883,3.14137
7.62416,3.99971
7.63956,4.99884
7.62457,5.99939
7.58169,6.85804
7.58983,7.93853
7.66244,8.94786
8.52385,0.589499
8.46199,1.56294
8.43383,2.55417
8.49793,3.56725
8.48831,4.37308
8.48835,5.62493
8.49859,6.42492
8.43419,7.42281
8.48837,8.41463
8.57638,9.40924
3.24566,4.99961
4.17746,6.02334
4.17685,3.97388
4.31473,4.99934
5.22045,5.87649
5.22001,4.121
4.94723,5.00057
6.4763,5.48234
6.47677,4.51705
5.60891,4.99998
7.24222,5.36124
7.24216,4.63794
6.05355,5.00002
8.54484,5.46802
8.54468,4.53168
6.6509,5.0003
9.53408,5.41187
9.53408,4.58812
7.72164,4.99988
10.3961,5.33155
10.3961,4.66845
8.82128,4.99997
11.0896,5.45239
11.0896,4.54761
10.0222,5
12.0256,5.55175
12.0256,4.44825
11.1349,5
