0.020535,0.00992968
0.0402097,1.00034
0.0402145,2
0.0402145,3
0.0402145,4
0.0402145,5
0.0402145,6
0.0402145,7
0.0402112,7.99999
0.0399598,8.99981
1.00152,0.500044
1.00218,1.5
1.00218,2.5
1.00218,3.5
1.00218,4.5
1.00218,5.5
1.00218,6.5
1.00218,7.49999
1.00217,8.49934
1.00112,9.48034
2.00002,0.0201362
2.00004,1.00067
2.00005,2.00001
2.00005,3
2.00005,4
2.00005,5
2.00005,6
2.00005,7
2.00005,7.99999
2.00003,8.99962
3,0.500385
3,1.50001
3,2.5
3,3.5
3,4.5
3,5.5
3,6.5
3,7.49999
3,8.49933
3,9.47986
4,0.0201449
4,1.00067
4,2.00001
4,3
4,4
4,5
4,6
4,7
4,7.99999
4,8.99961
5,0.500385
5,1.50001
5,2.5
5,3.5
5,4.5
5,5.5
5,6.5
5,7.49999
5,8.49933
5,9.47986
6,0.0201448
6,1.00067
6,2.00001
6,3
6,4
6,5
6,6
6,7
6,7.99999
6,8.99961
6.99997,0.500378
6.99995,1.50001
6.99995,2.5
6.99995,3.5
6.99995,4.5
6.99995,5.5
6.99995,6.5
6.99995,7.49999
6.99996,8.49933
6.99998,9.47986
7.99888,0.0196557
7.99783,1.00066
7.99782,2.00001
7.99782,3
7.99782,4
7.99782,5
7.99782,6
7.99782,7
7.99782,8
7.99848,8.99996
8.96004,0.500194
8.95979,1.50001
8.95979,2.5
8.95979,3.5
8.95979,4.5
8.95979,5.5
8.95979,6.5
8.95979,7.5
8.95979,8.49966
8.97946,9.49007
13.1071,5
14.0008,5.89544
14.0008,4.10456
14.1021,5
15.0009,5.89547
15.0009,4.10453
14.8979,5
16.0485,5.95042
16.0485,4.04958
15.8931,5
17.0492,5.95143
17.0492,4.04857
16.8993,5
18.0487,5.9519
18.0487,4.0481
17.9015,5
19.0478,5.95284
19.0478,4.04716
18.9026,5
20.0473,5.95331
20.0473,4.04669
19.9044,5
21.0451,5.9542
21.0451,4.0458
20.9055,5
22.0013,5.99997
22.0013,4.00003
21.9073,5
