0.647416,0.11423
0.661782,1.10742
0.740759,2.09194
0.781113,3.06405
0.806304,4.0734
0.788502,4.98852
0.800055,5.91311
0.766857,6.91254
0.721077,7.88693
0.707736,8.90251
1.54074,0.604352
1.5735,1.58905
1.63239,2.60624
1.65708,3.47142
1.68664,4.42874
1.68474,5.56005
1.64698,6.51235
1.6122,7.39726
1.55312,8.44261
1.57612,9.4464
2.44127,0.0443566
2.42283,1.06709
2.47386,2.07808
2.51976,3.09601
2.54276,4.24877
2.56623,4.95302
2.5404,5.73795
2.50923,6.88731
2.45183,7.89154
2.42664,8.87198
3.27011,0.636644
3.30886,1.63284
3.35067,2.67307
3.41627,3.42316
3.39296,4.40571
3.39806,5.58606
3.41438,6.55659
3.33946,7.27837
3.30599,8.36751
3.28406,9.39186
4.08556,0.162716
4.10332,1.14621
4.12135,2.15177
4.14728,3.24681
4.20413,4.20279
4.22299,4.92077
4.2028,5.7691
4.1515,6.72756
4.123,7.82255
4.10355,8.83707
4.89809,0.661128
4.88748,1.65479
4.90761,2.61747
4.8866,3.59449
4.97839,4.31543
4.98357,5.67146
4.89318,6.3879
4.9207,7.37688
4.90592,8.34983
4.91548,9.33613
5.71638,0.109479
5.69907,1.13656
5.68824,2.20599
5.68805,3.36559
5.70312,4.15673
5.73793,4.93413
5.70573,5.81946
5.70243,6.60474
5.71405,7.78077
5.73277,8.84361
6.57503,0.634038
6.56281,1.636
6.51987,2.6911
6.56094,3.72579
6.55085,4.28636
6.54218,5.70393
6.56842,6.26138
6.54078,7.32157
6.58477,8.3986
6.56061,9.44866
7.4243,0.0597154
7.44771,1.08898
7.39887,2.14079
7.42803,3.10873
7.39412,4.12803
7.52218,4.97241
7.39514,5.8621
7.43604,6.86869
7.42952,7.83063
7.45913,8.85835
8.28981,0.609654
8.26779,1.65726
8.23319,2.65765
8.32519,3.64328
8.31536,4.40515
8.31359,5.58427
8.32933,6.32094
8.24765,7.33226
8.3256,8.34832
8.34992,9.3733
-0.748352,5.00279
0.660689,6.19176
0.664863,3.80123
0.486008,4.99948
1.41366,6.01975
1.41221,3.99879
0.948684,5.00682
2.49066,6.07028
2.48381,3.93879
1.46035,5.01234
3.08287,5.34299
3.0826,4.64256
1.92928,5.02305
4.22379,5.38304
4.22421,4.61684
2.32927,5.03334
5.26375,5.2514
5.26618,4.74033
3.53593,5.04305
6.29841,5.4307
6.29497,4.56499
4.71539,5.03548
6.96448,5.59339
6.96497,4.40544
6.04193,5.03067
7.83874,5.11375
7.83928,4.88592
7.24162,5.01215
