0.110147,0.0448434
0.194856,1.00973
0.195769,2.00086
0.195795,3.00004
0.195796,4
0.195796,5
0.195795,6
0.195763,6.99993
0.195115,7.99903
0.186586,8.99361
1.04249,0.501217
1.05918,1.5008
1.05949,2.50007
1.05951,3.5
1.05951,4.5
1.05951,5.5
1.05951,6.49992
1.05947,7.4984
1.05885,8.48238
1.03433,9.4181
2.00365,0.0956867
2.00694,1.01833
2.00844,2.00164
2.00847,3.00008
2.00847,4
2.00847,5
2.00847,5.99999
2.00847,6.99987
2.00843,7.99816
2.00616,8.98944
3.0004,0.511761
3.00058,1.5019
3.00065,2.50013
3.00066,3.50001
3.00066,4.5
3.00066,5.5
3.00066,6.49992
3.00065,7.49831
3.00054,8.48085
3.00028,9.40281
4.00001,0.0973021
4.00002,1.0192
4.00003,2.00169
4.00003,3.00008
4.00003,4
4.00003,5
4.00003,5.99999
4.00003,6.99987
4.00003,7.99806
4.00002,8.98815
4.99998,0.511851
4.99997,1.50194
4.99997,2.50013
4.99997,3.50001
4.99997,4.5
4.99997,5.5
4.99997,6.49992
4.99997,7.49831
4.99998,8.4808
4.99999,9.4027
5.99972,0.0971886
5.99946,1.01915
5.99935,2.00169
5.99934,3.00008
5.99934,4
5.99934,5
5.99934,5.99999
5.99935,6.99987
5.99942,7.9981
5.9996,8.98824
6.99384,0.510557
6.99157,1.50184
6.99153,2.50013
6.99153,3.50001
6.99153,4.5
6.99153,5.5
6.99153,6.49992
6.99156,7.49836
6.99306,8.48167
6.99635,9.40431
7.96567,0.0819013
7.94115,1.01762
7.94053,2.0016
7.94049,3.00008
7.94049,4
7.94049,5
7.94049,6
7.94051,6.99993
7.94082,7.9992
7.95751,8.99878
8.81341,0.506392
8.80489,1.50097
8.80424,2.50007
8.80421,3.5
8.8042,4.5
8.8042,5.5
8.80421,6.49996
8.80423,7.49914
8.80514,8.49027
8.88985,9.45516
10.4898,5
10.9909,5.58905
10.9909,4.41095
11.3666,5
12.0581,5.59202
12.0581,4.40798
11.6377,5
13.1904,5.7758
13.1904,4.2242
12.5075,5
14.2327,5.78169
14.2327,4.21831
13.5186,5
15.2358,5.78248
15.2358,4.21752
14.5252,5
16.235,5.78349
16.235,4.21651
15.528,5
17.2307,5.78405
17.2307,4.21595
16.5295,5
18.1942,5.78009
18.1942,4.21991
17.531,5
19.0422,5.9929
19.0422,4.0071
18.5461,5
