0.323306,0.0810408
0.434679,1.06209
0.46019,2.02447
0.463102,3.00524
0.463617,4.00067
0.463638,4.99992
0.463181,5.99871
0.459885,6.99204
0.445918,7.97073
0.389117,8.93818
1.2502,0.523098
1.32258,1.51983
1.33427,2.50732
1.33583,3.50137
1.33605,4.50006
1.336,5.49894
1.33539,6.49221
1.33172,7.46726
1.3109,8.43162
1.25982,9.4222
2.10496,0.145485
2.14911,1.08519
2.17685,2.03657
2.18024,3.00841
2.18066,4.00112
2.1807,4.99986
2.18064,5.99775
2.18005,6.98708
2.17485,7.95936
2.13846,8.93497
3.03991,0.58726
3.05432,1.54661
3.06041,2.51409
3.06088,3.50241
3.06092,4.50015
3.06092,5.49876
3.06087,6.49058
3.06017,7.45761
3.05164,8.39438
3.03205,9.3201
4.00474,0.191006
4.00848,1.11068
4.01047,2.04306
4.01119,3.00951
4.01129,4.00127
4.01132,4.99984
4.0113,5.99744
4.01127,6.98496
4.01036,7.94895
4.00747,8.90472
4.99253,0.595284
4.98964,1.55105
4.98878,2.51506
4.9902,3.50338
4.9967,4.5014
4.9967,5.49753
4.99025,6.48965
4.98958,7.45692
4.99152,8.38932
4.99526,9.30899
5.96795,0.179896
5.94836,1.10562
5.93986,2.04245
5.94256,3.01642
5.95314,4.01488
5.95337,4.99983
5.9532,5.98395
5.94298,6.97898
5.94572,7.95333
5.96009,8.91274
6.86154,0.565027
6.82517,1.54069
6.82114,2.51448
6.84381,3.51134
6.84923,4.51699
6.84923,5.48214
6.84413,6.48297
6.82432,7.46194
6.85091,8.41476
6.89504,9.35451
7.74018,0.0777966
7.6891,1.06843
7.66848,2.03494
7.67111,3.05803
7.72948,4.01273
7.67813,4.99988
7.72961,5.98702
7.6722,6.94233
7.67761,7.97796
7.74981,8.97686
8.61088,0.561831
8.55407,1.52976
8.53962,2.51669
8.57585,3.54956
8.57767,4.41513
8.57767,5.5843
8.57633,6.44679
8.53928,7.46685
8.5653,8.43742
8.67669,9.41894
5.41824,4.99991
5.98833,5.80784
5.98827,4.19152
6.28823,4.99992
7.31237,5.69855
7.31231,4.30115
6.81724,5.00001
8.37317,5.50399
8.37348,4.4962
7.50219,4.99996
9.37466,5.48063
9.37467,4.51937
8.10043,4.99997
10.4852,5.49727
10.4852,4.50273
8.92794,5.00001
11.4901,5.49241
11.4901,4.50759
9.95607,5
12.4074,5.45178
12.4074,4.54822
10.991,5
13.1732,5.50045
13.1732,4.49955
11.9925,5
14.1203,5.78284
14.1203,4.21716
13.0585,5
