0.0748781,0.0327886
0.13812,1.0045
0.138387,2.00025
0.138391,3.00001
0.138391,4
0.138391,5
0.138391,6
0.138386,6.99999
0.138197,7.99972
0.134447,8.9972
1.02003,0.500557
1.02817,1.50024
1.02826,2.50001
1.02827,3.5
1.02827,4.5
1.02827,5.5
1.02827,6.49999
1.02826,7.49952
1.02808,8.4915
1.01554,9.43767
2.00105,0.0687761
2.00209,1.00871
2.00255,2.00049
2.00255,3.00001
2.00255,4
2.00255,5
2.00255,6
2.00255,6.99998
2.00255,7.99945
2.00184,8.99503
3.00007,0.505332
3.00011,1.50056
3.00012,2.50002
3.00012,3.5
3.00012,4.5
3.00012,5.5
3.00012,6.49999
3.00012,7.4995
3.0001,8.49105
3.00005,9.43077
4,0.0692491
4,1.00896
4,2.0005
4,3.00001
4,4
4,5
4,6
4,6.99998
4,7.99943
4,8.99465
5,0.505349
5,1.50057
5,2.50002
5,3.5
5,4.5
5,5.5
5,6.49999
5,7.4995
5,8.49104
5,9.43075
5.99995,0.0692274
5.9999,1.00895
5.99988,2.0005
5.99988,3.00001
5.99988,4
5.99988,5
5.99988,6
5.99988,6.99998
5.99989,7.99944
5.99993,8.99467
6.99816,0.504967
6.99745,1.50055
6.99745,2.50002
6.99745,3.5
6.99745,4.5
6.99745,5.5
6.99745,6.49999
6.99745,7.49951
6.99791,8.49129
6.99895,9.43122
7.98446,0.062334
7.97192,1.0085
7.97174,2.00048
7.97173,3.00001
7.97173,4
7.97173,5
7.97173,6
7.97174,6.99999
7.97183,7.99976
7.97997,8.99944
8.86555,0.502797
8.8618,1.50028
8.86161,2.50001
8.86161,3.5
8.86161,4.5
8.86161,5.5
8.86161,6.49999
8.86161,7.49975
8.86188,8.4955
8.92512,9.46721
11.3525,5
11.9972,5.68741
11.9972,4.31259
12.2842,5
13.0258,5.68869
13.0258,4.31131
12.7171,5
14.1502,5.8346
14.1502,4.1654
13.6457,5
15.1706,5.83774
15.1706,4.16226
14.6512,5
16.1708,5.83842
16.1708,4.16158
15.6562,5
17.1698,5.83958
17.1698,4.16042
16.6584,5
18.1678,5.8402
18.1678,4.1598
17.6604,5
19.149,5.83973
19.149,4.16027
18.6624,5
20.02,5.99803
20.02,4.00197
19.6696,5
