0.231953,0.0709816
0.350248,1.03881
0.36009,2.00943
0.360811,3.00122
0.360893,4.0001
0.360895,4.99999
0.360822,5.99981
0.359941,6.99811
0.353622,7.98922
0.31664,8.9674
1.15912,0.508054
1.2132,1.50786
1.21726,2.50186
1.21763,3.50021
1.21766,4.50001
1.21766,5.49983
1.21756,6.49796
1.2166,7.48508
1.20923,8.4442
1.14935,9.40125
2.04007,0.14877
2.06514,1.06311
2.07809,2.01594
2.0789,3.00214
2.07897,4.00017
2.07897,4.99999
2.07897,5.99964
2.0789,6.99658
2.07782,7.98234
2.05936,8.95967
3.01051,0.55114
3.01481,1.51929
3.01652,2.50362
3.01659,3.50038
3.0166,4.50001
3.0166,5.49982
3.01659,6.4977
3.01648,7.48258
3.01397,8.42859
3.0079,9.33669
4.00077,0.166218
4.00147,1.0728
4.00184,2.01753
4.00197,3.00231
4.00198,4.00018
4.00198,4.99998
4.00198,5.99961
4.00198,6.99624
4.0018,7.9796
4.00127,8.9466
4.99873,0.553397
4.9982,1.5204
4.99802,2.50376
4.99802,3.50039
4.99802,4.50002
4.99802,5.49982
4.99803,6.49769
4.99816,7.48247
4.99853,8.4272
4.99923,9.33378
5.9921,0.163311
5.98603,1.07141
5.98352,2.01742
5.98341,3.0023
5.98343,4.0002
5.98345,4.99999
5.98344,5.99961
5.98349,6.99638
5.98519,7.98071
5.98949,8.94886
6.94064,0.540331
6.92218,1.51766
6.92111,2.50343
6.92149,3.50064
6.92822,4.50185
6.92823,5.49799
6.92156,6.49758
6.92192,7.48406
6.93486,8.43689
6.95993,9.35123
7.85065,0.0987486
7.79077,1.0558
7.78341,2.01493
7.78314,3.00275
7.79997,4.01445
7.79459,4.99999
7.8,5.9855
7.78344,6.99744
7.78681,7.99213
7.84088,8.99195
8.68336,0.532596
8.64638,1.51079
8.64007,2.50256
8.65469,3.51833
8.66436,4.48094
8.66436,5.51897
8.6547,6.4807
8.63992,7.4899
8.64975,8.46118
8.76805,9.42902
7.60792,5
7.94397,5.57708
7.94396,4.42288
8.384,5
9.25585,5.54399
9.25584,4.456
8.64695,5
10.274,5.60599
10.274,4.39401
9.38953,5
11.3762,5.61459
11.3762,4.38541
10.1893,5
12.4135,5.61513
12.4135,4.38487
11.1706,5
13.4116,5.61567
13.4116,4.38433
12.1612,5
14.3785,5.62218
14.3785,4.37782
13.1539,5
15.2287,5.62896
15.2287,4.37104
14.1342,5
16.127,5.91976
16.127,4.08024
15.198,5
