0.476844,0.0957374
0.547903,1.08821
0.607303,2.05817
0.619303,3.02285
0.62262,4.00527
0.622857,4.99903
0.619967,5.99029
0.609355,6.96599
0.583862,7.92516
0.528574,8.90216
1.38275,0.567058
1.45111,1.55084
1.4822,2.52864
1.48832,3.50949
1.49294,4.50211
1.49244,5.49163
1.48556,6.47305
1.47262,7.44541
1.42402,8.4444
1.42786,9.45378
2.26172,0.0942616
2.29713,1.08228
2.34444,2.06596
2.35926,3.0312
2.37181,4.01571
2.35528,4.99822
2.3712,5.9777
2.35664,6.95494
2.33253,7.92112
2.28671,8.89821
3.1394,0.628698
3.17648,1.59627
3.19806,2.55262
3.20868,3.51608
3.22408,4.47397
3.22419,5.51903
3.20784,6.46304
3.19615,7.41021
3.17041,8.37477
3.12721,9.33931
4.02933,0.198763
4.04473,1.14209
4.05433,2.09271
4.07603,3.0608
4.07129,4.08969
4.09315,4.99604
4.07096,5.90249
4.07703,6.9216
4.0545,7.88655
4.0414,8.84907
4.95863,0.650923
4.94643,1.61286
4.95059,2.56057
4.97676,3.45477
4.98827,4.45694
4.98842,5.5373
4.97737,6.52741
4.95501,7.40516
4.95571,8.35739
4.97068,9.30121
5.87279,0.160719
5.82976,1.12614
5.80828,2.10416
5.8103,3.16881
5.8977,4.01709
5.81409,4.98972
5.89879,5.97706
5.81319,6.81854
5.82618,7.88664
5.86073,8.87035
6.71339,0.602074
6.66922,1.58279
6.65974,2.56925
6.69511,3.56833
6.69795,4.40536
6.69826,5.58942
6.69783,6.41959
6.67118,7.41103
6.70456,8.41423
6.73837,9.40549
7.57215,0.0464861
7.57612,1.06013
7.5303,2.09644
7.54239,3.14521
7.55153,4.02967
7.64718,4.99717
7.55213,5.96855
7.54622,6.8522
7.5516,7.90697
7.61725,8.92812
8.47128,0.598878
8.41445,1.58487
8.37795,2.58088
8.46264,3.57173
8.43609,4.37104
8.43614,5.62589
8.4634,6.41842
8.37975,7.39622
8.45028,8.402
8.52299,9.40323
2.20985,4.99971
3.29523,6.09507
3.29512,3.90113
3.36856,4.99889
4.1938,5.93978
4.19362,4.05589
3.97949,5.00057
5.51684,5.56638
5.51763,4.43272
4.60904,5.0006
6.17784,5.32656
6.17798,4.67167
5.00226,5.00234
7.54048,5.43802
7.54028,4.56086
5.545,5.00174
8.4906,5.39243
8.49045,4.60715
6.60755,5.00059
9.37861,5.34631
9.37878,4.65372
7.75717,4.99979
10.0691,5.48795
10.0691,4.51205
9.04187,4.99997
10.9529,5.38663
10.9529,4.61337
10.2405,5
