0.372335,0.0855914
0.473463,1.07224
0.509673,2.03478
0.514701,3.00928
0.515761,4.00147
0.515814,4.9998
0.514877,5.99721
0.509542,6.986
0.491426,7.95724
0.429728,8.92336
1.29403,0.53547
1.3695,1.52849
1.38682,2.51245
1.38948,3.50286
1.38994,4.50015
1.38983,5.4978
1.38857,6.48715
1.38253,7.45812
1.35235,8.433
1.31749,9.43534
2.15078,0.132721
2.19892,1.08869
2.23449,2.04803
2.24043,3.01412
2.24132,4.00236
2.24142,4.99964
2.24125,5.99537
2.23986,6.97874
2.23029,7.94592
2.18681,8.92256
3.06586,0.604124
3.08776,1.56354
3.09764,2.52353
3.09869,3.50502
3.09897,4.50046
3.09897,5.49727
3.09864,6.48378
3.09708,7.44221
3.08382,8.38321
3.05501,9.32099
4.00965,0.197417
4.0165,1.12504
4.02022,2.0592
4.02185,3.01658
4.02815,4.00719
4.02536,4.99959
4.02817,5.99019
4.02206,6.97438
4.0201,7.92896
4.01473,8.88333
4.98527,0.616675
4.97992,1.57104
4.97888,2.52603
4.98678,3.50848
4.996,4.48821
4.99597,5.50962
4.9867,6.48067
4.98046,7.44028
4.98351,8.37495
4.99035,9.30258
5.94499,0.179011
5.91619,1.11681
5.90314,2.05883
5.91125,3.05091
5.93818,4.01167
5.92006,4.99936
5.93851,5.98596
5.91213,6.94223
5.91245,7.93543
5.93415,8.89586
6.81319,0.577451
6.76986,1.55439
6.76452,2.52638
6.79514,3.515
6.8044,4.52113
6.80443,5.47728
6.7958,6.47666
6.76983,7.44715
6.80123,8.41103
6.84922,9.36727
7.68251,0.0646645
7.64767,1.06733
7.6181,2.05063
7.62155,3.10959
7.685,4.00274
7.64596,4.99958
7.68523,5.99679
7.62343,6.8906
7.63111,7.9627
7.70598,8.96418
8.57027,0.576722
8.50845,1.54448
8.48804,2.5323
8.53717,3.55745
8.53308,4.38836
8.53312,5.61047
8.53771,6.43687
8.48781,7.44713
8.5264,8.42607
8.62765,9.41433
4.32073,4.9997
5.06953,5.92651
5.06923,4.07188
5.28454,4.9998
6.27165,5.79329
6.2713,4.20578
5.89122,5.00012
7.42685,5.46266
7.42739,4.53738
6.56288,4.99989
8.31934,5.4275
8.31926,4.57225
7.08208,4.99997
9.52199,5.47585
9.52198,4.52415
7.78236,4.99999
10.5284,5.44675
10.5284,4.55325
8.83464,4.99999
11.4074,5.37136
11.4074,4.62864
9.90595,5
12.1285,5.45307
12.1285,4.54693
10.9952,5
13.0816,5.68487
13.0816,4.31513
12.0685,5
